density,conduct,capacity,init_temp,top_temp,bot_temp,left_temp,right_temp,module,length,n_points,final_time
3374.642,72.55,253.674,511.217,1028.199,561.558,315.179,736.009,1,5,50,500
3658.86,92.354,386.016,428.103,1349.314,442.837,117.728,860.371,1,5,50,500
1799.857,35.747,747.3,384.029,1295.078,197.124,345.543,525.01,1,5,50,500
2113.97,41.449,859.986,488.757,1463.566,301.375,241.824,251.296,1,5,50,500
1377.781,54.25,516.551,578.214,570.707,402.075,285.535,380.979,1,5,50,500
3130.606,40.309,829.81,545.527,1450.292,397.706,228.387,260.112,1,5,50,500
2795.152,25.114,426.542,204.617,1453.706,359.559,118.72,836.517,1,5,50,500
1867.832,24.439,424.794,262.124,1402.003,155.88,305.594,272.24,1,5,50,500
2359.289,50.242,684.326,271.326,1330.983,258.933,308.278,865.443,1,5,50,500
3372.299,76.233,686.918,626.881,1295.08,435.311,288.121,383.925,1,5,50,500
1457.051,87.367,422.471,248.215,624.998,230.229,257.625,947.196,1,5,50,500
2552.22,35.47,692.149,644.157,1109.467,357.27,219.124,589.982,1,5,50,500
1845.015,32.723,290.46,785.018,939.133,244.649,274.546,460.673,1,5,50,500
2143.416,71.34,651.546,587.85,1204.525,590.581,246.578,864.416,1,5,50,500
3407.418,57.41,681.782,686.639,1260.694,216.62,307.232,457.946,1,5,50,500
1395.736,81.982,660.437,326.825,1092.877,498.558,373.912,357.821,1,5,50,500
3014.076,34.124,836.665,516.908,652.208,210.001,388.583,902.699,1,5,50,500
1752.264,25.22,387.242,512.582,836.411,574.174,159.997,852.388,1,5,50,500
1497.18,39.718,821.965,252.265,1498.125,319.559,397.745,596.2,1,5,50,500
2926.436,59.963,723.817,316.434,816.691,238.306,124.347,485.085,1,5,50,500
2340.564,65.311,260.414,306.528,567.269,294.652,379.937,392.197,1,5,50,500
1202.196,75.721,356.078,253.206,726.785,360.697,267.992,685.072,1,5,50,500
3588.695,65.785,631.09,263.94,896.541,155.685,239.481,497.18,1,5,50,500
1843.165,62.449,798.869,366.96,460.673,379.193,237.175,383.136,1,5,50,500
3481.076,84.303,494.998,696.763,1402.999,207.459,204.27,582.349,1,5,50,500
2066.86,84.732,635.035,426.98,1386.934,250.925,117.158,748.012,1,5,50,500
1755.442,54.433,653.813,359.721,657.166,372.176,105.055,507.786,1,5,50,500
2966.149,82.862,606.846,798.877,797.285,334.322,164.792,381.603,1,5,50,500
3141.767,38.433,936.033,350.209,1387.464,240.21,398.592,875.945,1,5,50,500
3051.68,88.719,549.94,352.046,983.965,210.97,302.344,680.606,1,5,50,500
3709.789,64.041,309.408,305.093,654.595,306.863,318.968,251.769,1,5,50,500
2552.026,67.068,435.734,481.41,736.542,290.318,373.646,351.267,1,5,50,500
3015.235,88.407,896.246,478.771,927.836,562.574,304.064,622.765,1,5,50,500
2559.249,75.472,507.291,298.25,1257.52,267.163,101.122,670.847,1,5,50,500
1401.726,45.173,434.776,387.015,1446.606,526.864,146.788,994.558,1,5,50,500
1597.786,77.658,512.091,778.589,460.88,345.417,284.982,511.445,1,5,50,500
3408.15,61.237,253.313,756.258,1223.974,546.108,314.948,314.51,1,5,50,500
3346.268,69.494,694.606,297.808,1372.005,572.569,106.117,312.694,1,5,50,500
3707.965,45.571,355.047,383.149,1147.319,370.902,134.777,290.365,1,5,50,500
2651.329,37.453,864.414,412.749,1032.985,447.74,246.861,988.588,1,5,50,500
3189.687,52.367,805.92,350.72,885.222,477.591,374.368,810.551,1,5,50,500
3597.324,46.361,240.644,623.387,1480.711,297.065,111.092,564.849,1,5,50,500
3701.02,26.527,504.7,574.675,1293.256,255.751,293.245,418.748,1,5,50,500
2376.31,56.58,958.214,226.59,828.231,436.525,121.114,409.353,1,5,50,500
1441.803,30.347,832.89,263.106,1228.624,479.741,116.566,932.507,1,5,50,500
3554.396,38.824,725.014,259.752,1036.897,276.639,267.717,885.912,1,5,50,500
2789.071,89.276,297.119,742.826,933.628,150.65,310.821,581.827,1,5,50,500
3002.544,75.418,465.766,300.167,673.452,319.021,235.284,738.986,1,5,50,500
3417.243,88.048,524.383,206.476,1422.954,572.847,112.628,542.172,1,5,50,500
3056.807,76.207,479.555,408.402,1096.848,174.779,361.806,449.472,1,5,50,500
3708.537,92.21,282.13,298.809,707.997,274.168,243.502,370.324,1,5,50,500
3084.478,91.99,404.17,773.866,986.342,406.736,132.549,866.1,1,5,50,500
3034.178,25.327,602.658,730.329,1331.756,332.131,328.12,669.351,1,5,50,500
3306.001,75.605,745.057,439.01,995.49,384.326,228.121,384.375,1,5,50,500
1910.925,38.627,454.68,352.718,1589.247,580.609,275.114,823.984,1,5,50,500
3278.143,41.704,602.2,434.635,1516.769,368.082,236.623,772.55,1,5,50,500
3646.122,50.884,637.689,634.978,744.469,462.851,323.544,975.946,1,5,50,500
3408.89,65.016,804.515,507.49,935.231,206.797,354.57,927.407,1,5,50,500
2033.625,62.294,641.997,239.913,1491.035,188.319,183.162,964.536,1,5,50,500
1468.423,31.535,514.471,669.011,859.363,541.096,158.136,735.144,1,5,50,500
2697.036,50.584,758.991,241.65,845.893,562.48,128.239,627.404,1,5,50,500
2534.592,35.24,359.191,757.464,401.145,501.008,253.081,305.303,1,5,50,500
1558.104,89.223,318.086,379.928,438.603,197.978,236.43,583.103,1,5,50,500
1588.276,54.386,526.207,563.837,479.981,318.251,368.188,332.444,1,5,50,500
1986.112,66.932,675.645,492.106,996.761,316.382,377.486,442.452,1,5,50,500
3370.888,62.006,929.48,512.071,1332.937,347.537,362.72,740.6,1,5,50,500
2088.998,61.723,514.399,574.658,418.289,236.806,260.369,386.954,1,5,50,500
2866.271,47.897,732.042,204.326,1148.401,321.13,288.903,456.942,1,5,50,500
1658.46,30.712,631.105,605.248,504.02,283.733,174.099,522.955,1,5,50,500
2768.245,67.896,691.473,445.241,928.952,582.959,350.285,420.665,1,5,50,500
2859.623,33.463,651.596,334.845,1367.879,368.706,373.281,613.515,1,5,50,500
2511.03,62.224,283.547,211.835,1413.149,561.542,264.006,362.424,1,5,50,500
3329.254,82.65,716.03,619.606,1534.418,185.875,351.962,748.304,1,5,50,500
2503.723,42.443,378.876,479.649,538.493,359.018,185.822,710.727,1,5,50,500
3327.546,46.943,545.165,741.187,839.173,272.015,350.938,633.049,1,5,50,500
3040.794,31.954,373.785,555.724,643.0,225.145,299.173,423.911,1,5,50,500
1309.134,92.607,691.241,688.893,854.92,171.647,238.505,891.599,1,5,50,500
3216.293,57.497,892.366,647.874,466.401,270.409,337.649,974.408,1,5,50,500
3146.478,49.004,806.912,666.384,1011.819,187.113,311.526,943.331,1,5,50,500
2447.207,46.406,329.531,340.656,1038.186,384.907,126.073,405.243,1,5,50,500
3556.822,71.581,788.518,527.346,665.527,572.499,316.706,860.816,1,5,50,500
1450.84,91.59,924.059,694.406,567.675,361.039,344.811,738.328,1,5,50,500
3243.15,67.745,649.381,766.488,536.717,466.9,386.126,466.262,1,5,50,500
1850.925,62.637,293.717,735.246,1586.347,376.895,110.951,998.886,1,5,50,500
2607.42,30.928,700.659,626.496,1199.564,321.422,296.109,686.717,1,5,50,500
3022.791,70.404,683.753,372.94,902.949,457.064,312.769,951.651,1,5,50,500
2098.279,48.867,390.347,673.809,1203.565,574.754,267.369,334.781,1,5,50,500
3541.148,88.065,821.569,470.489,1533.892,321.187,321.171,943.663,1,5,50,500
2327.685,72.557,252.834,490.234,1015.123,362.519,207.036,286.57,1,5,50,500
3534.731,29.344,879.707,475.277,1029.113,384.655,215.932,688.234,1,5,50,500
2144.882,81.796,857.559,365.506,725.417,326.378,298.938,349.131,1,5,50,500
2289.836,78.869,795.654,368.426,1018.703,379.468,191.719,346.627,1,5,50,500
1511.562,47.919,382.753,643.792,1581.934,507.903,187.482,425.387,1,5,50,500
3115.976,46.14,803.909,530.09,778.937,183.809,399.314,919.125,1,5,50,500
1360.456,47.777,307.216,252.346,890.382,539.283,130.535,726.691,1,5,50,500
2383.107,92.112,930.797,665.869,416.303,267.23,258.921,469.789,1,5,50,500
2887.416,70.796,743.653,689.362,633.114,329.662,118.402,629.361,1,5,50,500
2746.685,81.837,512.506,717.598,785.494,205.297,331.517,818.434,1,5,50,500
1213.021,88.328,596.466,449.027,1552.627,488.07,388.425,707.2,1,5,50,500
2637.851,40.919,889.209,658.314,1578.416,332.915,143.71,309.872,1,5,50,500
2911.162,45.906,751.565,773.403,696.222,307.051,198.299,619.189,1,5,50,500
3710.435,26.854,856.97,786.099,713.191,397.066,397.788,834.56,1,5,50,500
3251.772,34.072,686.307,648.733,1131.302,166.76,388.678,336.31,1,5,50,500
2844.507,24.572,402.161,593.654,572.743,357.413,155.685,439.898,1,5,50,500
1590.251,68.678,766.549,323.113,1034.2,220.793,192.416,497.239,1,5,50,500
2289.599,50.015,682.901,269.423,1227.04,483.272,169.86,619.776,1,5,50,500
3099.638,65.871,364.837,419.076,988.026,551.033,115.79,349.24,1,5,50,500
1451.869,66.187,307.828,724.218,586.151,216.101,173.868,619.989,1,5,50,500
3784.882,63.197,601.583,779.877,913.123,336.154,217.081,790.529,1,5,50,500
3683.241,87.073,479.265,422.393,1538.492,416.816,265.81,341.676,1,5,50,500
1854.237,91.718,757.564,614.51,1348.817,477.035,201.08,275.005,1,5,50,500
3176.285,54.0,486.101,374.915,1589.885,426.798,207.235,516.633,1,5,50,500
1550.868,42.243,552.289,666.695,684.035,352.24,352.954,395.69,1,5,50,500
3511.717,78.446,404.298,514.934,673.185,445.956,250.681,480.785,1,5,50,500
1646.167,65.682,291.268,541.525,435.891,268.283,251.063,467.912,1,5,50,500
2614.571,70.567,868.475,719.631,1369.808,469.455,341.428,316.538,1,5,50,500
1312.291,71.672,245.153,722.477,1043.808,387.615,315.932,606.41,1,5,50,500
3560.967,70.455,678.499,221.0,605.86,479.972,226.487,704.941,1,5,50,500
2112.544,47.355,397.764,404.066,736.709,594.079,137.943,653.42,1,5,50,500
1616.662,38.935,873.085,589.883,670.145,217.527,367.292,303.874,1,5,50,500
2019.68,93.535,356.33,791.034,1284.341,416.559,187.218,255.574,1,5,50,500
1822.48,82.813,648.784,733.436,1539.048,311.218,356.325,602.316,1,5,50,500
3464.781,41.143,770.877,541.844,1229.701,320.811,108.681,435.371,1,5,50,500
3717.569,37.097,426.955,384.962,1135.428,205.544,154.652,866.608,1,5,50,500
2949.088,39.879,861.171,301.906,1185.9,374.734,153.896,681.846,1,5,50,500
3636.081,63.351,651.478,773.356,408.411,570.05,143.487,356.052,1,5,50,500
3195.411,75.966,638.522,642.125,1592.739,496.979,190.829,648.977,1,5,50,500
2628.979,55.526,478.209,582.056,763.549,160.944,162.413,297.779,1,5,50,500
2709.248,25.977,807.448,279.203,1221.493,282.417,330.681,436.052,1,5,50,500
2371.232,60.005,780.553,726.483,717.221,159.166,335.461,608.921,1,5,50,500
1748.916,40.673,760.87,768.62,1326.24,373.49,301.315,333.479,1,5,50,500
1655.196,48.923,699.829,268.836,795.028,254.631,366.288,815.279,1,5,50,500
3259.13,32.448,455.066,761.337,1048.131,476.691,170.223,266.067,1,5,50,500
2993.012,42.507,802.751,588.207,1508.571,153.56,265.755,603.616,1,5,50,500
1253.644,69.671,920.823,365.744,1457.241,294.489,333.236,523.611,1,5,50,500
2609.356,49.338,588.109,415.526,1458.288,371.824,126.691,818.888,1,5,50,500
1624.465,60.54,458.491,728.615,1506.553,592.262,288.257,475.921,1,5,50,500
2111.18,48.172,819.016,796.0,882.835,249.111,341.782,843.758,1,5,50,500
3187.072,67.586,953.863,572.207,1319.297,187.167,391.823,279.058,1,5,50,500
2406.492,93.186,748.802,447.822,704.383,503.826,326.244,940.125,1,5,50,500
1371.645,80.512,559.82,620.117,403.591,373.179,373.701,444.68,1,5,50,500
3633.563,50.04,693.201,650.302,487.695,585.19,271.506,680.969,1,5,50,500
2875.671,67.692,315.722,354.108,1372.254,581.446,102.085,434.185,1,5,50,500
1459.567,61.067,610.196,263.982,1167.095,251.833,159.967,395.84,1,5,50,500
1589.917,75.312,486.774,654.924,1187.712,195.929,162.604,975.601,1,5,50,500
2614.464,43.354,753.308,506.904,1403.004,588.456,228.946,574.803,1,5,50,500
2711.506,74.129,472.612,520.458,1389.534,167.651,312.212,672.428,1,5,50,500
2700.512,59.074,565.139,710.933,400.338,522.616,240.955,822.487,1,5,50,500
3039.902,64.693,272.65,454.768,752.498,432.462,389.852,855.605,1,5,50,500
2529.949,82.299,708.585,423.071,955.088,521.863,354.463,980.802,1,5,50,500
1909.653,67.803,520.87,610.015,536.868,193.242,213.906,593.396,1,5,50,500
3642.492,90.424,536.963,496.006,778.764,526.77,168.808,278.648,1,5,50,500
3184.299,27.525,330.308,591.906,960.23,202.535,377.226,567.861,1,5,50,500
3339.406,77.139,360.845,677.062,706.131,365.018,110.901,803.496,1,5,50,500
1616.365,84.034,281.23,334.598,1459.28,359.731,227.901,445.391,1,5,50,500
2181.816,28.759,307.303,429.733,844.184,172.76,178.059,565.847,1,5,50,500
3500.893,24.023,935.383,601.909,1068.782,175.273,162.552,252.526,1,5,50,500
2895.621,74.321,409.254,507.048,1181.26,465.675,339.777,770.479,1,5,50,500
3239.962,28.159,599.322,673.876,503.933,534.968,260.926,407.534,1,5,50,500
1862.93,51.291,460.4,602.348,1384.59,377.14,220.182,960.129,1,5,50,500
1805.635,78.231,247.512,386.134,1563.726,563.089,114.05,722.951,1,5,50,500
2183.962,23.865,850.578,221.14,808.851,354.606,167.529,619.589,1,5,50,500
3143.032,51.241,511.314,402.354,1587.14,469.477,380.005,308.717,1,5,50,500
3737.183,75.299,581.23,758.417,595.156,500.027,390.948,859.288,1,5,50,500
2890.857,52.997,579.345,524.697,1163.632,191.897,114.108,461.987,1,5,50,500
2614.904,78.303,366.282,301.102,1487.184,589.636,149.234,307.576,1,5,50,500
1388.63,29.379,761.874,457.925,982.009,217.08,361.957,605.681,1,5,50,500
3254.065,87.763,307.173,774.105,514.021,538.929,143.378,350.654,1,5,50,500
1440.278,68.76,500.124,502.077,507.769,153.182,389.502,327.115,1,5,50,500
2279.029,50.773,436.588,342.948,1522.445,496.411,140.597,425.699,1,5,50,500
3761.533,33.535,316.161,596.194,473.223,320.471,185.862,612.184,1,5,50,500
2973.307,33.269,877.04,588.252,1438.998,354.622,247.436,481.466,1,5,50,500
1770.644,90.158,603.112,429.834,893.862,183.204,306.193,636.659,1,5,50,500
2780.029,75.853,857.655,538.665,1578.894,431.741,213.446,310.542,1,5,50,500
1396.299,26.646,664.723,502.553,899.606,155.801,229.792,781.977,1,5,50,500
1225.496,52.855,299.119,290.412,985.773,545.518,363.619,934.991,1,5,50,500
3714.865,84.386,597.492,433.672,1008.819,495.543,221.581,984.042,1,5,50,500
3735.526,75.941,634.175,367.341,440.06,573.453,154.724,706.396,1,5,50,500
1635.078,60.749,863.994,649.996,1180.401,411.532,263.627,466.487,1,5,50,500
2733.072,58.867,735.112,381.026,1048.65,430.108,349.384,873.154,1,5,50,500
3173.11,36.699,733.429,462.17,1206.289,527.849,346.32,691.193,1,5,50,500
2293.702,71.209,886.386,556.327,1089.575,441.021,168.235,796.104,1,5,50,500
3198.889,71.001,312.705,268.326,1502.101,390.049,170.143,649.707,1,5,50,500
1788.222,73.514,246.591,673.249,533.565,441.813,272.933,359.527,1,5,50,500
2114.219,26.558,510.582,265.47,602.996,369.152,348.637,941.434,1,5,50,500
3500.319,89.235,509.05,333.793,1202.342,513.499,399.784,260.293,1,5,50,500
2662.733,93.731,371.69,568.229,1379.344,229.198,212.319,680.0,1,5,50,500
3045.106,90.086,793.225,434.669,1581.337,539.753,285.149,288.111,1,5,50,500
3732.025,78.339,672.758,357.823,504.827,437.67,386.885,864.159,1,5,50,500
2752.871,67.884,489.412,261.594,1315.33,375.513,215.831,379.534,1,5,50,500
3272.634,59.875,719.021,403.643,973.089,268.305,219.191,733.03,1,5,50,500
3492.829,23.655,762.017,428.403,600.257,259.9,348.732,275.654,1,5,50,500
1488.255,48.417,267.375,474.424,672.497,279.856,397.699,921.519,1,5,50,500
1688.407,74.495,455.136,248.163,1455.941,522.894,219.78,472.67,1,5,50,500
3554.431,38.884,677.623,422.601,526.002,417.481,399.226,554.655,1,5,50,500
1714.672,38.083,647.445,242.298,689.468,325.635,253.116,365.316,1,5,50,500
2419.809,66.95,893.871,660.509,1438.296,546.429,351.372,258.611,1,5,50,500
1590.444,89.0,563.388,274.84,421.243,422.075,123.864,921.799,1,5,50,500
3394.907,79.41,426.358,297.473,469.901,560.192,121.393,954.605,1,5,50,500
2282.001,72.647,351.293,324.11,740.335,313.511,312.21,476.099,1,5,50,500
2450.608,60.714,540.258,375.602,1490.212,349.914,196.448,682.103,1,5,50,500
1201.004,25.239,702.808,499.64,924.261,351.011,196.607,504.504,1,5,50,500
2981.26,46.877,893.741,235.987,412.656,224.183,166.369,739.11,1,5,50,500
3415.171,65.442,644.208,273.183,1075.992,345.222,244.67,733.272,1,5,50,500
1653.687,69.55,723.458,475.802,1485.769,512.024,247.43,597.188,1,5,50,500
2093.401,40.672,664.938,750.87,715.915,281.353,259.793,390.536,1,5,50,500
2972.651,88.472,547.79,242.108,506.273,379.434,386.992,779.525,1,5,50,500
1534.219,71.368,336.301,347.683,1559.031,368.896,371.597,757.499,1,5,50,500
3786.347,43.659,884.252,682.662,1479.338,191.088,376.953,632.396,1,5,50,500
2243.814,75.292,569.741,700.582,1352.34,485.731,229.693,273.231,1,5,50,500
3296.207,90.307,350.334,353.2,437.996,476.324,346.163,640.444,1,5,50,500
2533.788,31.677,504.886,538.327,488.283,448.806,338.033,450.681,1,5,50,500
1211.962,55.49,507.12,744.205,840.236,202.14,222.867,946.518,1,5,50,500
3132.351,78.407,951.886,210.793,1149.856,374.721,333.837,576.22,1,5,50,500
3511.019,35.102,771.375,456.086,1322.644,576.77,222.857,376.314,1,5,50,500
3012.881,48.043,732.493,222.546,1287.128,264.803,141.77,632.566,1,5,50,500
3063.863,47.912,611.891,214.313,1541.765,349.845,279.758,944.234,1,5,50,500
3549.523,66.475,868.509,370.519,1541.711,531.063,102.189,738.833,1,5,50,500
2761.219,58.693,280.643,321.177,1530.283,440.536,157.319,418.096,1,5,50,500
1905.928,29.906,327.435,331.071,1308.647,383.523,239.159,578.68,1,5,50,500
1407.381,77.809,429.441,666.192,965.339,346.998,269.485,320.032,1,5,50,500
1725.824,65.95,955.582,337.485,523.781,552.477,269.024,710.155,1,5,50,500
2807.967,78.216,723.14,443.441,798.165,329.81,189.607,574.388,1,5,50,500
1702.193,72.258,578.169,548.261,777.772,301.201,372.069,796.073,1,5,50,500
2515.524,75.092,891.359,740.888,1315.033,566.988,325.269,574.088,1,5,50,500
2254.623,66.116,715.807,412.223,731.54,400.941,251.906,461.581,1,5,50,500
2549.145,86.875,629.193,714.969,1323.718,457.371,394.272,363.52,1,5,50,500
2889.961,51.966,698.724,280.633,1136.053,580.52,178.036,895.156,1,5,50,500
1604.398,58.814,305.001,521.267,1495.46,449.979,265.412,946.4,1,5,50,500
2348.774,90.479,477.526,462.843,1350.75,463.899,119.427,265.095,1,5,50,500
1569.783,68.524,908.311,471.991,1086.308,391.227,297.754,940.432,1,5,50,500
2416.926,34.866,897.991,552.11,762.095,236.013,327.889,818.505,1,5,50,500
1692.881,71.653,411.143,535.787,1316.58,407.529,178.036,842.758,1,5,50,500
3229.137,23.924,581.897,242.191,801.854,350.508,199.525,691.432,1,5,50,500
2007.079,61.5,393.461,316.573,597.863,377.608,166.83,984.799,1,5,50,500
1911.053,56.722,497.225,392.108,838.278,181.789,152.717,928.568,1,5,50,500
1361.741,28.379,663.559,540.092,635.397,186.528,163.192,299.031,1,5,50,500
1780.91,39.886,877.622,559.891,794.591,230.689,248.59,607.941,1,5,50,500
1306.002,81.051,686.949,521.225,1050.595,244.992,111.296,671.699,1,5,50,500
1675.833,49.279,819.054,215.412,1580.384,232.846,173.091,559.136,1,5,50,500
1201.932,73.488,856.922,741.837,1091.816,590.704,227.13,927.252,1,5,50,500
3733.458,84.627,832.69,298.291,1102.091,206.828,248.722,327.533,1,5,50,500
3633.909,81.216,677.109,437.71,688.501,599.981,283.618,485.176,1,5,50,500
2358.666,87.873,381.635,360.745,439.568,424.986,156.23,718.698,1,5,50,500
3402.988,32.569,422.022,291.251,503.767,310.656,277.789,724.655,1,5,50,500
2202.191,86.341,686.081,665.814,1186.975,350.619,175.839,634.064,1,5,50,500
1608.708,82.427,845.923,655.702,461.735,218.37,235.435,582.363,1,5,50,500
2037.652,49.89,344.615,799.752,1214.179,384.703,232.946,417.091,1,5,50,500
3168.374,87.678,456.278,492.023,990.76,499.576,397.505,503.401,1,5,50,500
2051.227,52.733,956.624,649.786,547.51,419.039,281.837,567.232,1,5,50,500
2364.067,90.385,545.091,642.695,991.169,336.804,118.914,800.78,1,5,50,500
3037.415,53.184,829.172,297.845,453.059,490.222,352.508,430.67,1,5,50,500
1405.885,54.74,603.655,780.883,992.761,444.561,181.434,790.005,1,5,50,500
1857.566,64.723,448.267,769.454,1189.798,592.752,167.909,257.831,1,5,50,500
3099.921,33.676,314.708,231.097,543.6,375.772,159.341,345.524,1,5,50,500
2797.676,80.919,636.816,312.679,538.107,578.205,359.472,484.073,1,5,50,500
2023.829,68.519,241.365,254.55,1226.832,558.615,243.058,840.652,1,5,50,500
2975.288,67.271,531.625,487.859,721.381,347.831,246.965,677.027,1,5,50,500
3595.537,47.844,738.58,790.227,731.972,188.459,211.433,717.811,1,5,50,500
1362.573,34.555,892.565,745.436,701.802,267.025,119.274,894.66,1,5,50,500
3184.091,71.406,569.08,720.266,1181.493,567.631,290.003,316.886,1,5,50,500
1842.985,67.944,312.202,322.903,1195.311,151.576,121.567,512.734,1,5,50,500
3507.637,55.937,519.326,706.033,706.203,332.639,306.709,405.879,1,5,50,500
1730.56,66.899,949.24,254.184,1119.903,393.25,366.828,685.566,1,5,50,500
3203.673,63.878,923.22,714.635,1297.416,428.08,312.212,543.08,1,5,50,500
1796.905,37.61,609.567,589.022,1050.757,336.644,242.188,476.78,1,5,50,500
2103.987,74.968,606.423,213.482,1032.782,573.215,384.137,411.345,1,5,50,500
3345.301,90.313,253.024,384.025,961.112,356.967,276.039,453.303,1,5,50,500
1290.136,58.673,341.987,694.601,969.682,492.541,292.55,320.391,1,5,50,500
2461.949,56.511,747.738,482.532,1163.154,366.708,295.359,957.341,1,5,50,500
2138.144,44.445,375.643,563.945,874.5,246.268,360.634,550.552,1,5,50,500
3779.708,87.368,427.733,414.155,965.098,208.6,134.392,851.894,1,5,50,500
2260.015,92.933,336.131,759.985,660.01,246.002,295.284,890.449,1,5,50,500
2706.236,81.646,323.914,627.271,1066.554,431.341,119.228,974.142,1,5,50,500
2742.938,40.586,357.807,391.153,744.729,319.781,332.242,664.432,1,5,50,500
2212.795,89.579,856.996,465.693,1067.648,474.531,325.337,954.09,1,5,50,500
2051.48,79.619,946.174,299.59,1171.554,161.314,322.14,390.642,1,5,50,500
1747.387,28.282,721.002,667.891,493.6,257.287,271.598,515.617,1,5,50,500
3289.848,78.572,603.328,794.02,692.019,502.603,101.024,253.7,1,5,50,500
1325.388,72.719,894.544,423.5,506.18,166.139,351.856,263.278,1,5,50,500
1397.222,89.954,625.58,696.851,921.629,515.133,252.807,875.516,1,5,50,500
2639.893,68.963,942.138,266.298,1185.84,323.776,223.772,773.107,1,5,50,500
3463.433,78.157,394.911,407.485,681.098,248.366,270.453,473.778,1,5,50,500
3310.869,39.637,870.171,443.566,406.931,496.641,170.819,280.554,1,5,50,500
3383.534,31.592,955.794,355.294,1036.931,505.255,262.714,721.322,1,5,50,500
2060.697,28.459,269.897,237.039,667.719,160.666,330.027,362.185,1,5,50,500
2206.088,46.123,857.012,428.792,1453.523,190.101,383.938,477.106,1,5,50,500
2613.265,29.831,709.116,546.303,1093.358,349.248,283.138,742.423,1,5,50,500
1938.596,91.876,879.318,495.754,620.958,190.291,314.807,932.576,1,5,50,500
1917.152,92.332,600.817,382.388,405.865,381.281,183.163,678.667,1,5,50,500
1879.348,56.475,776.499,463.504,1418.719,287.699,273.034,668.489,1,5,50,500
1718.678,23.727,507.578,643.261,1566.539,398.96,363.614,667.135,1,5,50,500
2982.391,25.741,505.166,213.43,1392.384,307.714,163.18,887.684,1,5,50,500
1904.229,74.639,736.717,539.006,1126.994,371.23,267.675,692.735,1,5,50,500
1640.533,93.556,803.852,463.562,572.608,416.103,347.243,508.554,1,5,50,500
2986.908,36.825,423.782,382.303,674.941,408.814,299.092,859.555,1,5,50,500
2335.401,58.901,482.322,776.967,893.517,398.76,100.231,880.761,1,5,50,500
2243.525,61.591,747.704,342.872,1559.476,206.785,135.309,768.076,1,5,50,500
3686.781,47.729,445.822,525.672,491.661,232.343,305.371,488.05,1,5,50,500
1490.684,60.255,664.823,281.203,1214.141,432.227,317.783,326.049,1,5,50,500
1440.436,83.785,880.071,402.651,1436.355,483.083,307.967,335.831,1,5,50,500
2706.894,54.687,783.426,278.699,462.152,403.48,259.297,964.625,1,5,50,500
3479.211,77.243,702.094,688.515,686.111,203.389,294.614,538.893,1,5,50,500
2915.672,51.557,291.13,584.414,1554.362,380.646,186.471,667.941,1,5,50,500
3399.499,72.046,295.852,467.672,1220.223,551.109,397.224,474.49,1,5,50,500
2726.787,86.385,596.556,699.807,459.305,431.347,258.074,789.176,1,5,50,500
2575.012,68.461,895.777,427.771,866.663,472.044,165.946,791.113,1,5,50,500
2031.495,27.36,863.733,784.644,954.543,372.189,139.689,473.028,1,5,50,500
2470.01,80.627,899.476,346.157,1465.409,469.935,372.444,351.733,1,5,50,500
2279.265,42.111,482.581,317.02,1112.816,323.918,145.655,743.864,1,5,50,500
2798.628,41.842,496.204,538.038,596.877,434.833,326.097,625.129,1,5,50,500
2578.753,30.119,896.284,229.461,933.675,590.603,281.369,726.67,1,5,50,500
1869.818,87.386,262.221,437.474,541.752,473.362,187.77,811.917,1,5,50,500
3115.975,27.658,552.785,468.044,1276.775,217.351,146.13,578.723,1,5,50,500
3318.337,26.871,919.17,753.233,1093.598,207.497,170.862,824.196,1,5,50,500
3550.218,89.869,446.284,689.422,515.978,156.109,216.25,968.541,1,5,50,500
2815.289,45.644,342.92,792.213,847.182,578.673,382.148,978.789,1,5,50,500
2593.284,28.445,314.846,471.072,1471.68,362.686,222.792,971.367,1,5,50,500
1988.528,47.08,253.213,627.166,771.093,591.262,389.262,518.584,1,5,50,500
3255.13,51.824,670.965,653.458,600.16,306.807,285.673,589.963,1,5,50,500
2034.154,62.078,807.809,528.697,1433.973,290.046,248.208,868.232,1,5,50,500
2518.259,38.553,721.448,677.69,1372.201,397.942,201.413,555.725,1,5,50,500
2485.459,83.746,658.985,469.264,1024.695,443.518,167.49,681.222,1,5,50,500
3465.551,54.15,831.054,282.647,1545.159,260.264,161.917,813.215,1,5,50,500
1599.588,25.391,276.81,675.376,1463.943,173.675,188.536,424.445,1,5,50,500
3226.911,26.811,512.046,217.648,1442.324,241.17,291.069,294.035,1,5,50,500
2470.758,49.638,592.438,277.685,1018.962,240.806,332.975,685.159,1,5,50,500
1313.682,70.121,438.755,787.483,469.078,373.27,233.047,428.625,1,5,50,500
3029.427,59.62,641.221,225.148,1350.543,174.894,336.37,555.11,1,5,50,500
2957.315,31.444,723.272,423.015,1058.419,538.731,337.146,633.55,1,5,50,500
2234.671,58.903,443.834,520.378,1283.206,408.321,328.321,924.492,1,5,50,500
1226.081,77.874,815.205,624.884,1279.883,285.463,146.757,252.467,1,5,50,500
2107.636,64.919,761.879,626.853,1370.891,348.564,396.109,921.065,1,5,50,500
1593.251,39.704,524.571,411.643,1162.597,402.535,221.357,741.674,1,5,50,500
2998.774,25.467,632.906,498.588,1454.32,327.057,308.868,661.322,1,5,50,500
1713.709,63.053,744.372,466.297,645.235,175.432,397.783,528.094,1,5,50,500
